"Date","Price","Open","High","Low","Vol.","Change %"
"01/22/2018","0.570","0.560","0.570","0.560","645.52K","1.79%"
"01/21/2018","0.560","0.570","0.570","0.560","2.68M","0.00%"
"01/18/2018","0.560","0.570","0.570","0.560","361.55K","0.00%"
"01/17/2018","0.560","0.570","0.570","0.560","1.63M","-1.75%"
"01/16/2018","0.570","0.570","0.590","0.570","2.12M","0.00%"
"01/15/2018","0.570","0.560","0.580","0.560","1.94M","0.00%"
"01/14/2018","0.570","0.550","0.570","0.550","3.03M","1.79%"
"01/11/2018","0.560","0.560","0.560","0.560","691.87K","0.00%"
"01/10/2018","0.560","0.550","0.560","0.550","1.35M","0.00%"
"01/09/2018","0.560","0.570","0.570","0.560","1.97M","-1.75%"
"01/08/2018","0.570","0.550","0.570","0.550","3.94M","1.79%"
"01/07/2018","0.560","0.560","0.560","0.550","906.90K","0.00%"
"01/04/2018","0.560","0.570","0.570","0.560","472.93K","0.00%"
"01/03/2018","0.560","0.540","0.560","0.540","114.27K","0.00%"
"01/02/2018","0.560","0.550","0.560","0.540","364.99K","1.82%"
"12/28/2017","0.550","0.540","0.560","0.540","748.25K","0.00%"
"12/27/2017","0.550","0.550","0.550","0.540","334.67K","0.00%"
"12/26/2017","0.550","0.550","0.550","0.550","510.71K","0.00%"
"12/25/2017","0.550","0.550","0.560","0.550","1.89M","0.00%"
"12/24/2017","0.550","0.560","0.560","0.550","536.99K","-1.79%"
"12/21/2017","0.560","0.580","0.580","0.550","4.21M","-3.45%"
"12/20/2017","0.580","0.590","0.590","0.580","2.17M","-1.69%"
"12/19/2017","0.590","0.580","0.590","0.580","100.73K","1.72%"
"12/18/2017","0.580","0.580","0.580","0.580","11.00K","-3.33%"
"12/17/2017","0.600","0.590","0.600","0.570","1.68M","5.26%"
"12/14/2017","0.570","0.580","0.590","0.560","1.61M","-5.00%"
"12/13/2017","0.600","0.580","0.600","0.580","505.25K","3.45%"
"12/12/2017","0.580","0.590","0.600","0.580","39.73K","-3.33%"
"12/11/2017","0.600","0.570","0.600","0.570","12.52K","0.00%"
"12/10/2017","0.600","0.580","0.600","0.580","100.00K","3.45%"
"12/07/2017","0.580","0.570","0.600","0.570","843.13K","-1.69%"
"12/06/2017","0.590","0.580","0.590","0.580","36.02K","1.72%"
"12/05/2017","0.580","0.590","0.590","0.580","353.75K","-1.69%"
"12/04/2017","0.590","0.590","0.600","0.590","101.62K","-1.67%"
"11/29/2017","0.600","0.600","0.610","0.590","140.92K","0.00%"
"11/28/2017","0.600","0.600","0.600","0.590","233.49K","0.00%"
"11/27/2017","0.600","0.610","0.610","0.600","1.62M","-1.64%"
"11/26/2017","0.610","0.610","0.630","0.610","310.25K","0.00%"
"11/23/2017","0.610","0.600","0.610","0.570","877.63K","1.67%"
"11/22/2017","0.600","0.600","0.600","0.600","1.12K","-3.23%"
"11/21/2017","0.620","0.600","0.640","0.600","498.23K","-3.12%"
"11/20/2017","0.640","0.580","0.640","0.580","23.03K","3.23%"
"11/19/2017","0.620","0.620","0.620","0.620","220.00K","-4.62%"
"11/16/2017","0.650","0.600","0.650","0.590","1.36M","8.33%"
"11/15/2017","0.600","0.600","0.600","0.600","23.18K","-4.76%"
"11/14/2017","0.630","0.600","0.640","0.600","1.78M","3.28%"
"11/13/2017","0.610","0.630","0.630","0.570","209.00K","-3.17%"
"11/12/2017","0.630","0.630","0.640","0.620","170.00K","0.00%"
"11/09/2017","0.630","0.600","0.630","0.600","524.65K","-3.08%"
"11/08/2017","0.650","0.620","0.660","0.590","2.68M","0.00%"
"11/07/2017","0.650","0.620","0.650","0.580","2.57M","3.17%"
"11/06/2017","0.630","0.640","0.640","0.630","364.15K","-1.56%"
"11/05/2017","0.640","0.640","0.650","0.640","7.66K","0.00%"
"11/02/2017","0.640","0.630","0.640","0.630","642.97K","0.00%"
"11/01/2017","0.640","0.640","0.650","0.640","1.06M","-1.54%"
"10/31/2017","0.650","0.640","0.650","0.640","50.25K","0.00%"
"10/30/2017","0.650","0.660","0.660","0.650","1.10M","0.00%"
"10/29/2017","0.650","0.670","0.670","0.650","599.79K","-1.52%"
"10/26/2017","0.660","0.660","0.660","0.660","0.25K","0.00%"
"10/25/2017","0.660","0.660","0.670","0.650","259.13K","0.00%"
"10/24/2017","0.660","0.660","0.660","0.650","1.40M","0.00%"
"10/23/2017","0.660","0.660","0.670","0.660","1.11M","-1.49%"
"10/22/2017","0.670","0.670","0.680","0.670","150.13K","0.00%"
"10/19/2017","0.670","0.670","0.670","0.670","1.93M","0.00%"
"10/18/2017","0.670","0.670","0.680","0.670","1.25M","0.00%"
"10/17/2017","0.670","0.680","0.680","0.670","650.85K","0.00%"
"10/16/2017","0.670","0.680","0.680","0.670","292.02K","-1.47%"
"10/15/2017","0.680","0.680","0.680","0.680","114.58K","0.00%"
"10/12/2017","0.680","0.680","0.690","0.680","666.45K","-2.86%"
"10/11/2017","0.700","0.690","0.700","0.690","1.21M","1.45%"
"10/10/2017","0.690","0.690","0.700","0.680","4.07M","1.47%"
"10/09/2017","0.680","0.690","0.690","0.680","2.70M","-1.45%"
"10/08/2017","0.690","0.670","0.690","0.660","12.72M","2.99%"
"10/05/2017","0.670","0.660","0.690","0.660","2.21M","-1.47%"
"10/04/2017","0.680","0.660","0.680","0.660","6.33M","1.49%"
"10/03/2017","0.670","0.660","0.690","0.660","151.25K","0.00%"
"10/02/2017","0.670","0.670","0.670","0.670","70.00K","0.00%"
"10/01/2017","0.670","0.670","0.670","0.670","2.29M","0.00%"
"09/28/2017","0.670","0.660","0.670","0.660","5.18M","0.00%"
"09/27/2017","0.670","0.660","0.670","0.660","1.60M","0.00%"
"09/26/2017","0.670","0.680","0.680","0.670","4.10M","-1.47%"
"09/25/2017","0.680","0.660","0.680","0.660","7.04M","1.49%"
"09/24/2017","0.670","0.680","0.690","0.660","2.52M","-2.90%"
"09/20/2017","0.690","0.710","0.710","0.680","4.38M","-1.43%"
"09/19/2017","0.700","0.710","0.720","0.700","4.85M","-1.41%"
"09/18/2017","0.710","0.680","0.710","0.680","12.70M","4.41%"
"09/17/2017","0.680","0.700","0.710","0.670","13.15M","0.00%"
"09/14/2017","0.680","0.680","0.700","0.680","7.79M","1.49%"
"09/13/2017","0.670","0.670","0.690","0.670","9.46M","0.00%"
"09/12/2017","0.670","0.670","0.680","0.670","5.11M","0.00%"
"09/11/2017","0.670","0.670","0.680","0.650","9.96M","0.00%"
"09/10/2017","0.670","0.630","0.690","0.630","15.94M","6.35%"
"09/07/2017","0.630","0.630","0.640","0.620","6.65M","3.28%"
"09/06/2017","0.610","0.640","0.640","0.610","874.74K","-3.17%"
"09/05/2017","0.630","0.650","0.660","0.630","7.36M","-4.55%"
"09/04/2017","0.660","0.620","0.660","0.620","10.44M","3.13%"
"08/30/2017","0.640","0.630","0.650","0.620","3.86M","4.92%"
"08/29/2017","0.610","0.610","0.640","0.610","2.58M","0.00%"
"08/28/2017","0.610","0.600","0.630","0.600","863.00K","-1.61%"
"08/27/2017","0.620","0.590","0.630","0.590","4.98M","3.33%"
"08/24/2017","0.600","0.600","0.620","0.600","2.35M","0.00%"
"08/23/2017","0.600","0.610","0.610","0.590","125.60K","-1.64%"
"08/22/2017","0.610","0.610","0.620","0.600","1.02M","-1.61%"
"08/21/2017","0.620","0.580","0.630","0.580","3.62M","1.64%"
"08/20/2017","0.610","0.600","0.620","0.600","3.58M","-1.61%"
"08/17/2017","0.620","0.600","0.670","0.600","52.68M","3.33%"
"08/16/2017","0.600","0.550","0.600","0.540","30.71M","11.11%"
"08/15/2017","0.540","0.550","0.550","0.530","2.02M","0.00%"
"08/14/2017","0.540","0.590","0.590","0.540","8.17M","-5.26%"
"08/13/2017","0.570","0.500","0.570","0.500","48.49M","14.00%"
"08/10/2017","0.500","0.500","0.510","0.490","2.15M","-1.96%"
"08/09/2017","0.510","0.500","0.510","0.490","958.16K","2.00%"
"08/08/2017","0.500","0.500","0.500","0.500","1.09M","0.00%"
"08/07/2017","0.500","0.500","0.500","0.500","1.29M","0.00%"
"08/06/2017","0.500","0.490","0.500","0.490","1.56M","0.00%"
"08/03/2017","0.500","0.500","0.500","0.490","721.78K","0.00%"
"08/02/2017","0.500","0.500","0.500","0.490","3.30M","-1.96%"
"08/01/2017","0.510","0.500","0.510","0.490","373.01K","0.00%"
"07/31/2017","0.510","0.510","0.510","0.500","501.00K","4.08%"
"07/30/2017","0.490","0.500","0.500","0.490","831.79K","-2.00%"
"07/27/2017","0.500","0.500","0.500","0.500","274.92K","-1.96%"
"07/26/2017","0.510","0.510","0.510","0.500","2.31M","2.00%"
"07/25/2017","0.500","0.510","0.510","0.500","520.50K","0.00%"
"07/24/2017","0.500","0.510","0.520","0.500","3.70M","0.00%"
"07/23/2017","0.500","0.510","0.510","0.500","1.29M","-1.96%"
"07/20/2017","0.510","0.520","0.530","0.510","2.46M","0.00%"
"07/19/2017","0.510","0.520","0.520","0.510","785.50K","0.00%"
"07/18/2017","0.510","0.510","0.520","0.500","705.50K","-1.92%"
"07/17/2017","0.520","0.520","0.520","0.500","1.78M","0.00%"
"07/16/2017","0.520","0.510","0.520","0.510","7.10K","1.96%"
"07/13/2017","0.510","0.510","0.510","0.510","761.04K","0.00%"
"07/12/2017","0.510","0.510","0.520","0.510","1.48M","0.00%"
"07/11/2017","0.510","0.510","0.520","0.500","1.92M","0.00%"
"07/10/2017","0.510","0.510","0.510","0.500","707.31K","-1.92%"
"07/09/2017","0.520","0.510","0.520","0.490","1.61M","4.00%"
"07/06/2017","0.500","0.500","0.510","0.500","1.13M","-1.96%"
"07/05/2017","0.510","0.520","0.520","0.510","406.53K","0.00%"
"07/04/2017","0.510","0.500","0.520","0.500","8.40M","2.00%"
"07/03/2017","0.500","0.490","0.520","0.490","12.96M","0.00%"
"07/02/2017","0.500","0.490","0.500","0.490","1.02M","2.04%"
"06/29/2017","0.490","0.500","0.500","0.490","825.10K","-2.00%"
"06/28/2017","0.500","0.490","0.500","0.490","1.51M","0.00%"
"06/22/2017","0.500","0.510","0.510","0.490","2.43M","-1.96%"
"06/21/2017","0.510","0.520","0.520","0.510","1.84M","-1.92%"
"06/20/2017","0.520","0.520","0.520","0.520","1.25M","0.00%"
"06/19/2017","0.520","0.520","0.530","0.520","393.45K","-1.89%"
"06/18/2017","0.530","0.530","0.530","0.520","3.22M","-1.85%"
"06/15/2017","0.540","0.530","0.550","0.520","3.26M","0.00%"
"06/14/2017","0.540","0.540","0.540","0.530","4.09M","0.00%"
"06/13/2017","0.540","0.540","0.560","0.540","9.74M","0.00%"
"06/12/2017","0.540","0.550","0.550","0.540","692.26K","-1.82%"
"06/11/2017","0.550","0.560","0.560","0.550","104.05K","-3.51%"
"06/08/2017","0.570","0.570","0.570","0.540","1.02M","3.64%"
"06/07/2017","0.550","0.550","0.570","0.550","2.51M","0.00%"
"06/06/2017","0.550","0.550","0.550","0.550","1.71M","-1.79%"
"06/05/2017","0.560","0.560","0.560","0.540","435.03K","-1.75%"
"06/04/2017","0.570","0.540","0.570","0.540","210.73K","-3.39%"
"06/01/2017","0.590","0.560","0.590","0.560","109.48K","3.51%"
"05/31/2017","0.570","0.560","0.570","0.560","396.44K","0.00%"
"05/30/2017","0.570","0.570","0.570","0.560","350.00K","1.79%"
"05/28/2017","0.560","0.560","0.560","0.560","0.50K","-1.75%"
"05/25/2017","0.570","0.560","0.570","0.560","327.15K","0.00%"
"05/24/2017","0.570","0.580","0.580","0.570","208.05K","-1.72%"
"05/23/2017","0.580","0.580","0.580","0.580","83.75K","-1.69%"
"05/22/2017","0.590","0.580","0.590","0.580","118.80K","-1.67%"
"05/21/2017","0.600","0.570","0.600","0.570","264.12K","5.26%"
"05/18/2017","0.570","0.580","0.600","0.570","671.37K","-5.00%"
"05/17/2017","0.600","0.570","0.600","0.560","3.03M","3.45%"
"05/16/2017","0.580","0.580","0.580","0.570","1.21M","-1.69%"
"05/15/2017","0.590","0.610","0.610","0.580","1.73M","-3.28%"
"05/14/2017","0.610","0.630","0.630","0.610","1.02M","-3.17%"
"05/11/2017","0.630","0.580","0.640","0.580","12.36M","12.50%"
"05/10/2017","0.560","0.560","0.560","0.550","410.45K","-3.45%"
"05/09/2017","0.580","0.580","0.580","0.570","351.87K","3.57%"
"05/08/2017","0.560","0.560","0.590","0.560","947.29K","-1.75%"
"05/07/2017","0.570","0.560","0.570","0.560","88.58K","-3.39%"
"05/04/2017","0.590","0.570","0.590","0.540","5.28M","1.72%"
"05/03/2017","0.580","0.580","0.590","0.580","1.10M","-1.69%"
"05/02/2017","0.590","0.590","0.610","0.580","1.26M","-1.67%"
"05/01/2017","0.600","0.620","0.640","0.600","830.25K","1.69%"
"04/30/2017","0.590","0.590","0.610","0.590","50.62K","-1.67%"
"04/27/2017","0.600","0.580","0.600","0.580","542.34K","0.00%"
"04/26/2017","0.600","0.590","0.600","0.560","355.64K","0.00%"
"04/25/2017","0.600","0.620","0.620","0.590","5.28M","-3.23%"
"04/24/2017","0.620","0.610","0.620","0.600","7.37M","3.33%"
"04/20/2017","0.600","0.590","0.620","0.580","8.94M","7.14%"
"04/19/2017","0.560","0.540","0.570","0.540","2.34M","5.66%"
"04/18/2017","0.530","0.560","0.560","0.500","370.13K","-1.85%"
"04/17/2017","0.540","0.540","0.570","0.540","500.75K","0.00%"
"04/16/2017","0.540","0.570","0.570","0.540","948.33K","-1.82%"
"04/13/2017","0.550","0.550","0.550","0.540","516.71K","0.00%"
"04/12/2017","0.550","0.580","0.580","0.540","3.01M","-5.17%"
"04/11/2017","0.580","0.580","0.600","0.580","165.54K","-3.33%"
"04/10/2017","0.600","0.620","0.620","0.590","3.86M","1.69%"
"04/09/2017","0.590","0.570","0.610","0.560","11.45M","3.51%"
"04/06/2017","0.570","0.530","0.580","0.530","19.03M","7.55%"
"04/05/2017","0.530","0.560","0.570","0.530","1.53M","-1.85%"
"04/04/2017","0.540","0.560","0.560","0.520","14.07M","-5.26%"
"04/03/2017","0.570","0.490","0.590","0.490","18.25M","9.62%"
"04/02/2017","0.520","0.440","0.520","0.440","15.77M","13.04%"
"03/29/2017","0.460","0.460","0.460","0.460","1.03M","2.22%"
"03/28/2017","0.450","0.440","0.450","0.440","111.12K","0.00%"
"03/27/2017","0.450","0.460","0.460","0.450","748.64K","-2.17%"
"03/26/2017","0.460","0.450","0.460","0.450","60.12K","2.22%"
"03/23/2017","0.450","0.440","0.450","0.440","343.86K","2.27%"
"03/22/2017","0.440","0.460","0.460","0.440","464.19K","-2.22%"
"03/21/2017","0.450","0.460","0.460","0.450","302.64K","0.00%"
"03/20/2017","0.450","0.450","0.460","0.450","291.25K","-2.17%"
"03/19/2017","0.460","0.450","0.460","0.450","150.25K","0.00%"
"03/16/2017","0.460","0.450","0.470","0.450","94.98K","2.22%"
"03/15/2017","0.450","0.460","0.460","0.450","817.79K","-2.17%"
"03/14/2017","0.460","0.470","0.470","0.460","1.07M","0.00%"
"03/13/2017","0.460","0.470","0.480","0.460","640.87K","-2.13%"
"03/09/2017","0.470","0.470","0.470","0.470","90.00K","0.00%"
"03/08/2017","0.470","0.470","0.470","0.470","5.39K","0.00%"
"03/07/2017","0.470","0.500","0.500","0.470","318.82K","-6.00%"
"03/06/2017","0.500","0.470","0.500","0.470","660.93K","6.38%"
"03/05/2017","0.470","0.470","0.470","0.460","186.63K","0.00%"
"03/02/2017","0.470","0.470","0.470","0.470","88.72K","0.00%"
"03/01/2017","0.470","0.470","0.470","0.470","580.83K","-2.08%"
"02/28/2017","0.480","0.470","0.490","0.470","361.00K","2.13%"
"02/27/2017","0.470","0.460","0.470","0.460","933.53K","0.00%"
"02/26/2017","0.470","0.480","0.480","0.460","3.02M","-2.08%"
"02/23/2017","0.480","0.480","0.480","0.480","475.94K","0.00%"
"02/22/2017","0.480","0.480","0.480","0.470","795.38K","0.00%"
"02/21/2017","0.480","0.480","0.480","0.470","1.47M","2.13%"
"02/20/2017","0.470","0.480","0.480","0.470","1.38M","-4.08%"
"02/19/2017","0.490","0.490","0.490","0.490","50.00K","0.00%"
"02/16/2017","0.490","0.500","0.500","0.480","417.87K","-2.00%"
"02/14/2017","0.500","0.470","0.500","0.470","1.20M","4.17%"
"02/13/2017","0.480","0.500","0.500","0.480","3.05M","-4.00%"
"02/12/2017","0.500","0.510","0.510","0.500","248.05K","0.00%"
"02/09/2017","0.500","0.510","0.510","0.500","2.94M","-1.96%"
"02/08/2017","0.510","0.510","0.520","0.500","1.34M","2.00%"
"02/07/2017","0.500","0.500","0.500","0.500","34.24K","-1.96%"
"02/06/2017","0.510","0.510","0.510","0.500","2.33M","0.00%"
"02/05/2017","0.510","0.500","0.510","0.500","1.25M","2.00%"
"02/02/2017","0.500","0.500","0.510","0.500","977.76K","0.00%"
"02/01/2017","0.500","0.500","0.510","0.500","1.34M","-1.96%"
"01/31/2017","0.510","0.510","0.510","0.500","2.80M","0.00%"
"01/30/2017","0.510","0.500","0.520","0.500","2.13M","2.00%"
"01/29/2017","0.500","0.520","0.520","0.500","7.08M","-3.85%"
"01/26/2017","0.520","0.510","0.520","0.510","1.06M","1.96%"
"01/25/2017","0.510","0.520","0.540","0.510","5.80M","-1.92%"
"01/24/2017","0.520","0.530","0.530","0.520","2.76M","-1.89%"
"01/23/2017","0.530","0.530","0.550","0.520","11.70M","-1.85%"
"01/22/2017","0.540","0.500","0.540","0.500","16.24M","5.88%"
"01/19/2017","0.510","0.490","0.510","0.490","4.19M","2.00%"
"01/18/2017","0.500","0.500","0.500","0.490","1.87M","0.00%"
"01/17/2017","0.500","0.500","0.500","0.490","2.68M","0.00%"
"01/16/2017","0.500","0.510","0.510","0.480","16.19M","-1.96%"
"01/15/2017","0.510","0.510","0.520","0.500","14.38M","2.00%"
"01/12/2017","0.500","0.490","0.500","0.490","16.10M","0.00%"
"01/11/2017","0.500","0.500","0.500","0.490","2.49M","0.00%"
"01/10/2017","0.500","0.500","0.500","0.490","4.53M","0.00%"
"01/09/2017","0.500","0.510","0.510","0.490","19.44M","-1.96%"
"01/08/2017","0.510","0.490","0.510","0.490","3.65M","4.08%"
"01/05/2017","0.490","0.490","0.500","0.480","4.72M","0.00%"
"01/04/2017","0.490","0.500","0.500","0.470","4.35M","-2.00%"
"01/03/2017","0.500","0.470","0.510","0.460","6.70M","2.04%"
"01/02/2017","0.490","0.530","0.530","0.480","22.77M","-7.55%"
"12/29/2016","0.530","0.510","0.530","0.510","196.76K","1.92%"
"12/28/2016","0.520","0.510","0.520","0.510","66.97K","0.00%"
"12/27/2016","0.520","0.520","0.530","0.520","251.50K","-1.89%"
"12/26/2016","0.530","0.530","0.530","0.530","50.00K","0.00%"
"12/25/2016","0.530","0.520","0.530","0.510","694.00K","-1.85%"
"12/22/2016","0.540","0.540","0.540","0.540","7.27K","1.89%"
"12/21/2016","0.530","0.530","0.540","0.530","65.00K","0.00%"
"12/20/2016","0.530","0.510","0.530","0.510","100.79K","1.92%"
"12/19/2016","0.520","0.540","0.540","0.520","3.66M","-1.89%"
"12/18/2016","0.530","0.540","0.550","0.530","437.63K","-1.85%"
"12/15/2016","0.540","0.540","0.540","0.540","521.84K","0.00%"
"12/14/2016","0.540","0.550","0.550","0.540","1.54M","-1.82%"
"12/13/2016","0.550","0.530","0.550","0.530","619.71K","-1.79%"
"12/12/2016","0.560","0.540","0.560","0.530","1.59M","5.66%"
"12/08/2016","0.530","0.540","0.540","0.520","345.94K","-1.85%"
"12/07/2016","0.540","0.520","0.540","0.520","800.14K","1.89%"
"12/06/2016","0.530","0.530","0.540","0.530","506.87K","-3.64%"
"12/05/2016","0.550","0.540","0.560","0.540","4.86M","0.00%"
"12/04/2016","0.550","0.510","0.550","0.510","5.21M","10.00%"
"11/30/2016","0.500","0.500","0.500","0.490","600.00K","0.00%"
"11/29/2016","0.500","0.500","0.510","0.490","585.00K","0.00%"
"11/28/2016","0.500","0.500","0.500","0.500","343.59K","0.00%"
"11/27/2016","0.500","0.510","0.510","0.500","1.19M","-1.96%"
"11/24/2016","0.510","0.520","0.520","0.500","2.25M","-1.92%"
"11/23/2016","0.520","0.500","0.520","0.500","2.03M","0.00%"
"11/22/2016","0.520","0.510","0.520","0.510","2.46M","4.00%"
"11/21/2016","0.500","0.500","0.520","0.500","2.18M","-1.96%"
"11/20/2016","0.510","0.500","0.520","0.500","4.09M","2.00%"
"11/17/2016","0.500","0.540","0.540","0.500","15.51M","-9.09%"
"11/16/2016","0.550","0.540","0.550","0.540","249.74K","0.00%"
"11/15/2016","0.550","0.560","0.570","0.530","714.67K","0.00%"
"11/14/2016","0.550","0.550","0.550","0.550","173.26K","-5.17%"
"11/13/2016","0.580","0.550","0.580","0.550","227.21K","1.75%"
"11/10/2016","0.570","0.570","0.570","0.570","287.47K","-5.00%"
"11/09/2016","0.600","0.560","0.600","0.560","717.70K","7.14%"
"11/08/2016","0.560","0.600","0.600","0.560","51.75K","-5.08%"
"11/07/2016","0.590","0.570","0.590","0.570","90.13K","1.72%"
"11/06/2016","0.580","0.550","0.580","0.550","12.49K","-1.69%"
"11/03/2016","0.590","0.550","0.590","0.550","6.12K","1.72%"
"11/02/2016","0.580","0.590","0.590","0.580","1.04M","0.00%"
"11/01/2016","0.580","0.580","0.580","0.580","193.50K","-1.69%"
"10/31/2016","0.590","0.580","0.590","0.580","465.72K","-4.84%"
"10/30/2016","0.620","0.590","0.620","0.590","117.82K","0.00%"
"10/27/2016","0.620","0.600","0.640","0.580","478.34K","5.08%"
"10/26/2016","0.590","0.590","0.590","0.590","130.23K","0.00%"
"10/25/2016","0.590","0.580","0.600","0.580","195.10K","1.72%"
"10/24/2016","0.580","0.600","0.600","0.580","133.10K","-1.69%"
"10/23/2016","0.590","0.590","0.590","0.590","444.91K","-7.81%"
"10/20/2016","0.640","0.570","0.640","0.560","670.00K","6.67%"
"10/19/2016","0.600","0.550","0.600","0.550","154.00K","5.26%"
"10/18/2016","0.570","0.600","0.620","0.560","209.62K","-5.00%"
"10/17/2016","0.600","0.570","0.600","0.570","100.00K","-1.64%"
"10/16/2016","0.610","0.580","0.620","0.570","1.17M","-1.61%"
"10/13/2016","0.620","0.620","0.630","0.620","1.87M","-3.12%"
"10/12/2016","0.640","0.570","0.650","0.570","18.08M","10.34%"
"10/11/2016","0.580","0.540","0.580","0.540","295.44K","7.41%"
"10/10/2016","0.540","0.540","0.540","0.540","50.00K","-3.57%"
"10/09/2016","0.560","0.550","0.560","0.550","54.38K","1.82%"
"10/06/2016","0.550","0.540","0.550","0.540","67.63K","1.85%"
"10/05/2016","0.540","0.550","0.550","0.540","250.81K","-3.57%"
"10/04/2016","0.560","0.550","0.560","0.550","111.30K","-3.45%"
"10/03/2016","0.580","0.530","0.580","0.520","14.52M","7.41%"
"09/29/2016","0.540","0.520","0.570","0.520","25.00M","3.85%"
"09/28/2016","0.520","0.520","0.520","0.520","159.88K","0.00%"
"09/27/2016","0.520","0.520","0.520","0.520","50.12K","-1.89%"
"09/26/2016","0.530","0.520","0.530","0.510","563.01K","1.92%"
"09/25/2016","0.520","0.540","0.550","0.510","9.89M","-3.70%"
"09/22/2016","0.540","0.510","0.540","0.510","8.30M","8.00%"
"09/21/2016","0.500","0.510","0.510","0.500","20.21K","2.04%"
"09/20/2016","0.490","0.510","0.510","0.490","3.68M","-3.92%"
"09/19/2016","0.510","0.510","0.510","0.510","273.99K","0.00%"
"09/18/2016","0.510","0.510","0.520","0.510","244.79K","2.00%"
"09/15/2016","0.500","0.510","0.510","0.500","175.35K","-5.66%"
"09/08/2016","0.530","0.510","0.530","0.510","72.50K","3.92%"
"09/07/2016","0.510","0.510","0.530","0.510","783.52K","-1.92%"
"09/06/2016","0.520","0.510","0.530","0.510","1.33M","0.00%"
"09/05/2016","0.520","0.510","0.520","0.510","562.24K","1.96%"
"09/04/2016","0.510","0.510","0.510","0.510","177.12K","0.00%"
"09/01/2016","0.510","0.520","0.530","0.500","2.47M","-3.77%"
"08/31/2016","0.530","0.520","0.530","0.520","382.00K","3.92%"
"08/30/2016","0.510","0.520","0.520","0.500","2.94M","-3.77%"
"08/29/2016","0.530","0.530","0.540","0.520","772.75K","-1.85%"
"08/28/2016","0.540","0.530","0.540","0.530","73.00K","5.88%"
"08/25/2016","0.510","0.520","0.530","0.510","137.47K","-1.92%"
"08/24/2016","0.520","0.520","0.520","0.520","257.82K","0.00%"
"08/23/2016","0.520","0.530","0.540","0.510","904.27K","-1.89%"
"08/22/2016","0.530","0.520","0.530","0.510","6.28M","3.92%"
"08/21/2016","0.510","0.510","0.520","0.510","762.75K","-1.92%"
"08/18/2016","0.520","0.510","0.520","0.510","682.48K","1.96%"
"08/17/2016","0.510","0.510","0.530","0.510","150.97K","-3.77%"
"08/16/2016","0.530","0.520","0.530","0.510","1.39M","0.00%"
"08/15/2016","0.530","0.520","0.540","0.510","1.75M","-1.85%"
"08/14/2016","0.540","0.510","0.540","0.510","356.23K","0.00%"
"08/11/2016","0.540","0.530","0.540","0.500","2.66M","0.00%"
"08/10/2016","0.540","0.550","0.550","0.530","2.89M","-3.57%"
"08/09/2016","0.560","0.520","0.570","0.520","10.45M","3.70%"
"08/08/2016","0.540","0.500","0.540","0.500","1.61M","8.00%"
"08/07/2016","0.500","0.500","0.500","0.490","320.14K","2.04%"
"08/04/2016","0.490","0.490","0.500","0.490","453.65K","-2.00%"
"08/03/2016","0.500","0.490","0.500","0.490","238.10K","0.00%"
"08/02/2016","0.500","0.510","0.520","0.500","1.26M","0.00%"
"08/01/2016","0.500","0.490","0.510","0.490","262.45K","4.17%"
"07/31/2016","0.480","0.500","0.520","0.480","1.76M","-7.69%"
"07/28/2016","0.520","0.510","0.520","0.510","415.70K","1.96%"
"07/27/2016","0.510","0.520","0.520","0.510","991.18K","-1.92%"
"07/26/2016","0.520","0.530","0.530","0.520","1.54M","-1.89%"
"07/25/2016","0.530","0.530","0.530","0.530","32.82K","0.00%"
"07/24/2016","0.530","0.530","0.530","0.530","70.00K","0.00%"
"07/21/2016","0.530","0.540","0.540","0.530","1.17M","0.00%"
"07/20/2016","0.530","0.540","0.540","0.530","220.93K","-1.85%"
"07/19/2016","0.540","0.540","0.550","0.530","1.12M","0.00%"
"07/18/2016","0.540","0.530","0.560","0.530","1.20M","1.89%"
"07/17/2016","0.530","0.530","0.530","0.530","2.49K","-3.64%"
"07/14/2016","0.550","0.540","0.550","0.520","380.02K","0.00%"
"07/13/2016","0.550","0.550","0.550","0.540","1.46M","3.77%"
"07/12/2016","0.530","0.520","0.550","0.520","286.12K","-1.85%"
"07/11/2016","0.540","0.530","0.540","0.520","2.36M","0.00%"
"07/10/2016","0.540","0.520","0.540","0.520","740.85K","3.85%"
"07/04/2016","0.520","0.520","0.530","0.520","860.00K","1.96%"
"07/03/2016","0.510","0.510","0.540","0.510","5.22M","2.00%"
"06/30/2016","0.500","0.490","0.500","0.490","383.30K","2.04%"
"06/29/2016","0.490","0.490","0.510","0.490","2.13M","0.00%"
"06/28/2016","0.490","0.500","0.500","0.490","112.35K","0.00%"
"06/27/2016","0.490","0.500","0.500","0.490","2.69M","0.00%"
"06/26/2016","0.490","0.500","0.540","0.480","7.00M","-7.55%"
"06/23/2016","0.530","0.540","0.550","0.530","1.30M","-3.64%"
"06/22/2016","0.550","0.530","0.550","0.530","1.72M","5.77%"
"06/21/2016","0.520","0.530","0.530","0.520","100.44K","0.00%"
"06/20/2016","0.520","0.530","0.530","0.520","1.06M","-3.70%"
"06/19/2016","0.540","0.540","0.550","0.530","889.13K","0.00%"
"06/16/2016","0.540","0.550","0.550","0.540","550.00K","-1.82%"
"06/15/2016","0.550","0.560","0.560","0.520","5.61M","-3.51%"
"06/14/2016","0.570","0.560","0.570","0.550","108.42K","-1.72%"
